snp	chromosome
15_SNP150	15
15_SNP151	15
15_SNP152	15
15_SNP153	15
15_SNP154	15
15_SNP155	15
15_SNP156	15
15_SNP157	15
15_SNP158	15
15_SNP159	15
15_SNP160	15
15_SNP161	15
15_SNP162	15
15_SNP163	15
15_SNP164	15
15_SNP165	15
15_SNP166	15
15_SNP167	15
15_SNP168	15
15_SNP169	15
15_SNP170	15
15_SNP171	15
15_SNP172	15
15_SNP173	15
15_SNP174	15
15_SNP175	15
15_SNP176	15
15_SNP177	15
15_SNP178	15
15_SNP179	15
15_SNP180	15
15_SNP181	15
15_SNP182	15
15_SNP183	15
15_SNP184	15
15_SNP185	15
15_SNP186	15
15_SNP187	15
15_SNP188	15
15_SNP189	15
15_SNP190	15
15_SNP191	15
15_SNP192	15
15_SNP193	15
15_SNP194	15
15_SNP195	15
15_SNP196	15
15_SNP197	15
15_SNP198	15
15_SNP199	15
15_SNP200	15
15_SNP201	15
15_SNP202	15
15_SNP203	15
15_SNP204	15
15_SNP205	15
15_SNP206	15
15_SNP207	15
15_SNP208	15
15_SNP209	15
15_SNP210	15
15_SNP211	15
15_SNP212	15
15_SNP213	15
15_SNP214	15
15_SNP215	15
15_SNP216	15
15_SNP217	15
15_SNP218	15
15_SNP219	15
15_SNP220	15
15_SNP221	15
15_SNP222	15
15_SNP223	15
15_SNP224	15
15_SNP225	15
15_SNP226	15
15_SNP227	15
15_SNP228	15
15_SNP229	15
15_SNP230	15
15_SNP231	15
15_SNP232	15
15_SNP233	15
15_SNP234	15
15_SNP235	15
15_SNP236	15
15_SNP237	15
15_SNP238	15
15_SNP239	15
15_SNP240	15
15_SNP241	15
15_SNP242	15
15_SNP243	15
15_SNP244	15
15_SNP245	15
15_SNP246	15
15_SNP247	15
15_SNP248	15
15_SNP249	15
15_SNP250	15
15_SNP251	15
15_SNP252	15
15_SNP253	15
15_SNP254	15
15_SNP255	15
15_SNP256	15
15_SNP257	15
15_SNP258	15
15_SNP259	15
15_SNP260	15
15_SNP261	15
15_SNP262	15
15_SNP263	15
15_SNP264	15
15_SNP265	15
15_SNP266	15
15_SNP267	15
15_SNP268	15
15_SNP269	15
15_SNP270	15
15_SNP271	15
15_SNP272	15
15_SNP273	15
15_SNP274	15
15_SNP275	15
15_SNP276	15
15_SNP277	15
15_SNP278	15
15_SNP279	15
15_SNP280	15
15_SNP281	15
15_SNP282	15
15_SNP283	15
15_SNP284	15
15_SNP285	15
15_SNP286	15
15_SNP287	15
15_SNP288	15
15_SNP289	15
15_SNP290	15
15_SNP291	15
15_SNP292	15
15_SNP293	15
15_SNP294	15
15_SNP295	15
15_SNP296	15
15_SNP297	15
15_SNP298	15
15_SNP299	15
15_SNP300	15
15_SNP301	15
15_SNP302	15
15_SNP303	15
15_SNP304	15
15_SNP305	15
15_SNP306	15
15_SNP307	15
15_SNP308	15
15_SNP309	15
15_SNP310	15
15_SNP311	15
15_SNP312	15
15_SNP313	15
15_SNP314	15
15_SNP315	15
15_SNP316	15
15_SNP317	15
15_SNP318	15
15_SNP319	15
16_SNP1	16
16_SNP2	16
16_SNP3	16
16_SNP4	16
16_SNP5	16
16_SNP6	16
16_SNP7	16
16_SNP8	16
16_SNP9	16
16_SNP10	16
16_SNP11	16
16_SNP12	16
16_SNP13	16
16_SNP14	16
16_SNP15	16
16_SNP16	16
16_SNP17	16
16_SNP18	16
16_SNP19	16
16_SNP20	16
16_SNP21	16
16_SNP22	16
16_SNP23	16
16_SNP24	16
16_SNP25	16
16_SNP26	16
16_SNP27	16
16_SNP28	16
16_SNP29	16
16_SNP30	16
16_SNP31	16
16_SNP32	16
16_SNP33	16
16_SNP34	16
16_SNP35	16
16_SNP36	16
16_SNP37	16
16_SNP38	16
16_SNP39	16
16_SNP40	16
16_SNP41	16
16_SNP42	16
16_SNP43	16
16_SNP44	16
16_SNP45	16
16_SNP46	16
16_SNP47	16
16_SNP48	16
16_SNP49	16
16_SNP50	16
16_SNP51	16
16_SNP52	16
16_SNP53	16
16_SNP54	16
16_SNP55	16
16_SNP56	16
16_SNP57	16
16_SNP58	16
16_SNP59	16
16_SNP60	16
16_SNP61	16
16_SNP62	16
16_SNP63	16
16_SNP64	16
16_SNP65	16
16_SNP66	16
16_SNP67	16
16_SNP68	16
16_SNP69	16
16_SNP70	16
16_SNP71	16
16_SNP72	16
16_SNP73	16
16_SNP74	16
16_SNP75	16
16_SNP76	16
16_SNP77	16
16_SNP78	16
16_SNP79	16
16_SNP80	16
16_SNP81	16
16_SNP82	16
16_SNP83	16
16_SNP84	16
16_SNP85	16
16_SNP86	16
16_SNP87	16
16_SNP88	16
16_SNP89	16
16_SNP90	16
16_SNP91	16
16_SNP92	16
16_SNP93	16
16_SNP94	16
16_SNP95	16
16_SNP96	16
16_SNP97	16
16_SNP98	16
16_SNP99	16
16_SNP100	16
16_SNP101	16
16_SNP102	16
16_SNP103	16
16_SNP104	16
16_SNP105	16
16_SNP106	16
16_SNP107	16
16_SNP108	16
16_SNP109	16
16_SNP110	16
16_SNP111	16
16_SNP112	16
16_SNP113	16
16_SNP114	16
16_SNP115	16
16_SNP116	16
16_SNP117	16
16_SNP118	16
16_SNP119	16
16_SNP120	16
16_SNP121	16
16_SNP122	16
16_SNP123	16
16_SNP124	16
16_SNP125	16
16_SNP126	16
16_SNP127	16
16_SNP128	16
16_SNP129	16
16_SNP130	16
16_SNP131	16
16_SNP132	16
16_SNP133	16
16_SNP134	16
16_SNP135	16
16_SNP136	16
16_SNP137	16
16_SNP138	16
16_SNP139	16
16_SNP140	16
16_SNP141	16
16_SNP142	16
16_SNP143	16
16_SNP144	16
16_SNP145	16
16_SNP146	16
16_SNP147	16
16_SNP148	16
16_SNP149	16
16_SNP150	16
16_SNP151	16
16_SNP152	16
16_SNP153	16
16_SNP154	16
16_SNP155	16
16_SNP156	16
16_SNP157	16
16_SNP158	16
16_SNP159	16
16_SNP160	16
16_SNP161	16
16_SNP162	16
16_SNP163	16
16_SNP164	16
16_SNP165	16
16_SNP166	16
16_SNP167	16
16_SNP168	16
16_SNP169	16
16_SNP170	16
16_SNP171	16
16_SNP172	16
16_SNP173	16
16_SNP174	16
16_SNP175	16
16_SNP176	16
16_SNP177	16
16_SNP178	16
16_SNP179	16
16_SNP180	16
16_SNP181	16
16_SNP182	16
16_SNP183	16
16_SNP184	16
16_SNP185	16
16_SNP186	16
16_SNP187	16
16_SNP188	16
16_SNP189	16
16_SNP190	16
16_SNP191	16
16_SNP192	16
16_SNP193	16
16_SNP194	16
16_SNP195	16
16_SNP196	16
16_SNP197	16
16_SNP198	16
16_SNP199	16
16_SNP200	16
16_SNP201	16
16_SNP202	16
16_SNP203	16
16_SNP204	16
16_SNP205	16
16_SNP206	16
16_SNP207	16
16_SNP208	16
16_SNP209	16
16_SNP210	16
16_SNP211	16
16_SNP212	16
16_SNP213	16
16_SNP214	16
16_SNP215	16
16_SNP216	16
16_SNP217	16
16_SNP218	16
16_SNP219	16
16_SNP220	16
16_SNP221	16
16_SNP222	16
16_SNP223	16
16_SNP224	16
16_SNP225	16
16_SNP226	16
16_SNP227	16
16_SNP228	16
16_SNP229	16
16_SNP230	16
16_SNP231	16
16_SNP232	16
16_SNP233	16
16_SNP234	16
16_SNP235	16
16_SNP236	16
16_SNP237	16
16_SNP238	16
16_SNP239	16
16_SNP240	16
16_SNP241	16
16_SNP242	16
16_SNP243	16
16_SNP244	16
16_SNP245	16
16_SNP246	16
16_SNP247	16
16_SNP248	16
16_SNP249	16
16_SNP250	16
16_SNP251	16
16_SNP252	16
16_SNP253	16
16_SNP254	16
16_SNP255	16
16_SNP256	16
16_SNP257	16
16_SNP258	16
16_SNP259	16
16_SNP260	16
16_SNP261	16
16_SNP262	16
16_SNP263	16
16_SNP264	16
16_SNP265	16
16_SNP266	16
16_SNP267	16
16_SNP268	16
16_SNP269	16
16_SNP270	16
16_SNP271	16
16_SNP272	16
16_SNP273	16
16_SNP274	16
16_SNP275	16
16_SNP276	16
16_SNP277	16
16_SNP278	16
16_SNP279	16
16_SNP280	16
16_SNP281	16
16_SNP282	16
16_SNP283	16
16_SNP284	16
16_SNP285	16
16_SNP286	16
16_SNP287	16
16_SNP288	16
16_SNP289	16
16_SNP290	16
16_SNP291	16
16_SNP292	16
16_SNP293	16
16_SNP294	16
16_SNP295	16
16_SNP296	16
16_SNP297	16
16_SNP298	16
16_SNP299	16
16_SNP300	16
16_SNP301	16
16_SNP302	16
16_SNP303	16
17_SNP1	17
17_SNP2	17
17_SNP3	17
17_SNP4	17
17_SNP5	17
17_SNP6	17
17_SNP7	17
17_SNP8	17
17_SNP9	17
17_SNP10	17
17_SNP11	17
17_SNP12	17
17_SNP13	17
17_SNP14	17
17_SNP15	17
17_SNP16	17
17_SNP17	17
17_SNP18	17
17_SNP19	17
17_SNP20	17
17_SNP21	17
17_SNP22	17
17_SNP23	17
17_SNP24	17
17_SNP25	17
17_SNP26	17
17_SNP27	17
17_SNP28	17
17_SNP29	17
17_SNP30	17
17_SNP31	17
17_SNP32	17
17_SNP33	17
17_SNP34	17
17_SNP35	17
17_SNP36	17
17_SNP37	17
17_SNP38	17
17_SNP39	17
17_SNP40	17
17_SNP41	17
17_SNP42	17
17_SNP43	17
17_SNP44	17
17_SNP45	17
17_SNP46	17
17_SNP47	17
17_SNP48	17
17_SNP49	17
17_SNP50	17
17_SNP51	17
17_SNP52	17
17_SNP53	17
17_SNP54	17
17_SNP55	17
17_SNP56	17
17_SNP57	17
17_SNP58	17
17_SNP59	17
17_SNP60	17
17_SNP61	17
17_SNP62	17
17_SNP63	17
17_SNP64	17
17_SNP65	17
17_SNP66	17
17_SNP67	17
17_SNP68	17
17_SNP69	17
17_SNP70	17
17_SNP71	17
17_SNP72	17
17_SNP73	17
17_SNP74	17
17_SNP75	17
17_SNP76	17
17_SNP77	17
17_SNP78	17
17_SNP79	17
17_SNP80	17
17_SNP81	17
17_SNP82	17
17_SNP83	17
17_SNP84	17
17_SNP85	17
17_SNP86	17
17_SNP87	17
17_SNP88	17
17_SNP89	17
17_SNP90	17
17_SNP91	17
17_SNP92	17
17_SNP93	17
17_SNP94	17
17_SNP95	17
17_SNP96	17
17_SNP97	17
17_SNP98	17
17_SNP99	17
17_SNP100	17
17_SNP101	17
17_SNP102	17
17_SNP103	17
17_SNP104	17
17_SNP105	17
17_SNP106	17
17_SNP107	17
17_SNP108	17
17_SNP109	17
17_SNP110	17
17_SNP111	17
17_SNP112	17
17_SNP113	17
17_SNP114	17
17_SNP115	17
17_SNP116	17
17_SNP117	17
17_SNP118	17
17_SNP119	17
17_SNP120	17
17_SNP121	17
17_SNP122	17
17_SNP123	17
17_SNP124	17
17_SNP125	17
17_SNP126	17
17_SNP127	17
17_SNP128	17
17_SNP129	17
17_SNP130	17
17_SNP131	17
17_SNP132	17
17_SNP133	17
17_SNP134	17
17_SNP135	17
17_SNP136	17
17_SNP137	17
17_SNP138	17
17_SNP139	17
17_SNP140	17
17_SNP141	17
17_SNP142	17
17_SNP143	17
17_SNP144	17
17_SNP145	17
17_SNP146	17
17_SNP147	17
17_SNP148	17
17_SNP149	17
17_SNP150	17
17_SNP151	17
17_SNP152	17
17_SNP153	17
17_SNP154	17
17_SNP155	17
17_SNP156	17
17_SNP157	17
17_SNP158	17
17_SNP159	17
17_SNP160	17
17_SNP161	17
17_SNP162	17
17_SNP163	17
17_SNP164	17
17_SNP165	17
17_SNP166	17
17_SNP167	17
17_SNP168	17
17_SNP169	17
17_SNP170	17
17_SNP171	17
17_SNP172	17
17_SNP173	17
17_SNP174	17
17_SNP175	17
17_SNP176	17
17_SNP177	17
17_SNP178	17
17_SNP179	17
17_SNP180	17
17_SNP181	17
17_SNP182	17
17_SNP183	17
17_SNP184	17
17_SNP185	17
17_SNP186	17
17_SNP187	17
17_SNP188	17
17_SNP189	17
17_SNP190	17
17_SNP191	17
17_SNP192	17
17_SNP193	17
17_SNP194	17
17_SNP195	17
17_SNP196	17
17_SNP197	17
17_SNP198	17
17_SNP199	17
17_SNP200	17
17_SNP201	17
17_SNP202	17
17_SNP203	17
17_SNP204	17
17_SNP205	17
17_SNP206	17
17_SNP207	17
17_SNP208	17
17_SNP209	17
17_SNP210	17
17_SNP211	17
17_SNP212	17
17_SNP213	17
17_SNP214	17
17_SNP215	17
17_SNP216	17
17_SNP217	17
17_SNP218	17
17_SNP219	17
17_SNP220	17
17_SNP221	17
17_SNP222	17
17_SNP223	17
17_SNP224	17
17_SNP225	17
17_SNP226	17
17_SNP227	17
17_SNP228	17
17_SNP229	17
17_SNP230	17
17_SNP231	17
17_SNP232	17
17_SNP233	17
17_SNP234	17
17_SNP235	17
17_SNP236	17
17_SNP237	17
17_SNP238	17
17_SNP239	17
17_SNP240	17
17_SNP241	17
17_SNP242	17
17_SNP243	17
17_SNP244	17
17_SNP245	17
17_SNP246	17
17_SNP247	17
17_SNP248	17
17_SNP249	17
17_SNP250	17
17_SNP251	17
17_SNP252	17
17_SNP253	17
17_SNP254	17
17_SNP255	17
17_SNP256	17
17_SNP257	17
17_SNP258	17
17_SNP259	17
17_SNP260	17
18_SNP1	18
18_SNP2	18
18_SNP3	18
18_SNP4	18
18_SNP5	18
18_SNP6	18
18_SNP7	18
18_SNP8	18
18_SNP9	18
18_SNP10	18
18_SNP11	18
18_SNP12	18
18_SNP13	18
18_SNP14	18
18_SNP15	18
18_SNP16	18
18_SNP17	18
18_SNP18	18
18_SNP19	18
18_SNP20	18
18_SNP21	18
18_SNP22	18
18_SNP23	18
18_SNP24	18
18_SNP25	18
18_SNP26	18
18_SNP27	18
18_SNP28	18
18_SNP29	18
18_SNP30	18
18_SNP31	18
18_SNP32	18
18_SNP33	18
18_SNP34	18
18_SNP35	18
18_SNP36	18
18_SNP37	18
18_SNP38	18
18_SNP39	18
18_SNP40	18
18_SNP41	18
18_SNP42	18
18_SNP43	18
18_SNP44	18
18_SNP45	18
18_SNP46	18
18_SNP47	18
18_SNP48	18
18_SNP49	18
18_SNP50	18
18_SNP51	18
18_SNP52	18
18_SNP53	18
18_SNP54	18
18_SNP55	18
18_SNP56	18
18_SNP57	18
18_SNP58	18
18_SNP59	18
18_SNP60	18
18_SNP61	18
18_SNP62	18
18_SNP63	18
18_SNP64	18
18_SNP65	18
18_SNP66	18
18_SNP67	18
18_SNP68	18
18_SNP69	18
18_SNP70	18
18_SNP71	18
18_SNP72	18
18_SNP73	18
18_SNP74	18
18_SNP75	18
18_SNP76	18
18_SNP77	18
18_SNP78	18
18_SNP79	18
18_SNP80	18
18_SNP81	18
18_SNP82	18
18_SNP83	18
18_SNP84	18
18_SNP85	18
18_SNP86	18
18_SNP87	18
18_SNP88	18
18_SNP89	18
18_SNP90	18
18_SNP91	18
18_SNP92	18
18_SNP93	18
18_SNP94	18
18_SNP95	18
18_SNP96	18
18_SNP97	18
18_SNP98	18
18_SNP99	18
18_SNP100	18
18_SNP101	18
18_SNP102	18
18_SNP103	18
18_SNP104	18
18_SNP105	18
18_SNP106	18
18_SNP107	18
18_SNP108	18
18_SNP109	18
18_SNP110	18
18_SNP111	18
18_SNP112	18
18_SNP113	18
18_SNP114	18
18_SNP115	18
18_SNP116	18
18_SNP117	18
18_SNP118	18
18_SNP119	18
18_SNP120	18
18_SNP121	18
18_SNP122	18
18_SNP123	18
18_SNP124	18
18_SNP125	18
18_SNP126	18
18_SNP127	18
18_SNP128	18
18_SNP129	18
18_SNP130	18
18_SNP131	18
18_SNP132	18
18_SNP133	18
18_SNP134	18
18_SNP135	18
18_SNP136	18
18_SNP137	18
18_SNP138	18
18_SNP139	18
18_SNP140	18
18_SNP141	18
18_SNP142	18
18_SNP143	18
18_SNP144	18
18_SNP145	18
18_SNP146	18
18_SNP147	18
18_SNP148	18
18_SNP149	18
18_SNP150	18
18_SNP151	18
18_SNP152	18
18_SNP153	18
18_SNP154	18
18_SNP155	18
18_SNP156	18
18_SNP157	18
18_SNP158	18
18_SNP159	18
18_SNP160	18
18_SNP161	18
18_SNP162	18
18_SNP163	18
18_SNP164	18
18_SNP165	18
18_SNP166	18
18_SNP167	18
18_SNP168	18
18_SNP169	18
18_SNP170	18
18_SNP171	18
18_SNP172	18
18_SNP173	18
18_SNP174	18
18_SNP175	18
18_SNP176	18
18_SNP177	18
18_SNP178	18
18_SNP179	18
18_SNP180	18
18_SNP181	18
18_SNP182	18
18_SNP183	18
18_SNP184	18
18_SNP185	18
18_SNP186	18
18_SNP187	18
18_SNP188	18
18_SNP189	18
18_SNP190	18
18_SNP191	18
18_SNP192	18
18_SNP193	18
18_SNP194	18
18_SNP195	18
18_SNP196	18
18_SNP197	18
18_SNP198	18
18_SNP199	18
18_SNP200	18
18_SNP201	18
18_SNP202	18
18_SNP203	18
18_SNP204	18
18_SNP205	18
18_SNP206	18
18_SNP207	18
18_SNP208	18
18_SNP209	18
18_SNP210	18
18_SNP211	18
18_SNP212	18
18_SNP213	18
18_SNP214	18
18_SNP215	18
18_SNP216	18
18_SNP217	18
18_SNP218	18
18_SNP219	18
18_SNP220	18
18_SNP221	18
18_SNP222	18
18_SNP223	18
18_SNP224	18
18_SNP225	18
18_SNP226	18
18_SNP227	18
18_SNP228	18
18_SNP229	18
18_SNP230	18
18_SNP231	18
18_SNP232	18
18_SNP233	18
18_SNP234	18
18_SNP235	18
18_SNP236	18
18_SNP237	18
18_SNP238	18
18_SNP239	18
18_SNP240	18
18_SNP241	18
18_SNP242	18
18_SNP243	18
18_SNP244	18
18_SNP245	18
18_SNP246	18
18_SNP247	18
18_SNP248	18
18_SNP249	18
18_SNP250	18
18_SNP251	18
18_SNP252	18
19_SNP1	19
19_SNP2	19
19_SNP3	19
19_SNP4	19
19_SNP5	19
19_SNP6	19
19_SNP7	19
19_SNP8	19
19_SNP9	19
19_SNP10	19
19_SNP11	19
19_SNP12	19
19_SNP13	19
19_SNP14	19
19_SNP15	19
19_SNP16	19
19_SNP17	19
19_SNP18	19
19_SNP19	19
19_SNP20	19
19_SNP21	19
19_SNP22	19
19_SNP23	19
19_SNP24	19
19_SNP25	19
19_SNP26	19
19_SNP27	19
19_SNP28	19
19_SNP29	19
19_SNP30	19
19_SNP31	19
19_SNP32	19
19_SNP33	19
19_SNP34	19
19_SNP35	19
19_SNP36	19
19_SNP37	19
19_SNP38	19
19_SNP39	19
19_SNP40	19
19_SNP41	19
19_SNP42	19
19_SNP43	19
19_SNP44	19
19_SNP45	19
19_SNP46	19
19_SNP47	19
19_SNP48	19
19_SNP49	19
19_SNP50	19
19_SNP51	19
19_SNP52	19
19_SNP53	19
19_SNP54	19
19_SNP55	19
19_SNP56	19
19_SNP57	19
19_SNP58	19
19_SNP59	19
19_SNP60	19
19_SNP61	19
19_SNP62	19
19_SNP63	19
19_SNP64	19
19_SNP65	19
19_SNP66	19
19_SNP67	19
19_SNP68	19
19_SNP69	19
19_SNP70	19
19_SNP71	19
19_SNP72	19
19_SNP73	19
19_SNP74	19
19_SNP75	19
19_SNP76	19
19_SNP77	19
19_SNP78	19
19_SNP79	19
19_SNP80	19
19_SNP81	19
19_SNP82	19
19_SNP83	19
19_SNP84	19
19_SNP85	19
19_SNP86	19
19_SNP87	19
19_SNP88	19
19_SNP89	19
19_SNP90	19
19_SNP91	19
19_SNP92	19
19_SNP93	19
19_SNP94	19
19_SNP95	19
19_SNP96	19
19_SNP97	19
19_SNP98	19
19_SNP99	19
19_SNP100	19
19_SNP101	19
19_SNP102	19
19_SNP103	19
19_SNP104	19
19_SNP105	19
19_SNP106	19
19_SNP107	19
19_SNP108	19
19_SNP109	19
19_SNP110	19
19_SNP111	19
19_SNP112	19
19_SNP113	19
19_SNP114	19
19_SNP115	19
19_SNP116	19
19_SNP117	19
19_SNP118	19
19_SNP119	19
19_SNP120	19
19_SNP121	19
19_SNP122	19
19_SNP123	19
19_SNP124	19
19_SNP125	19
19_SNP126	19
19_SNP127	19
19_SNP128	19
19_SNP129	19
19_SNP130	19
19_SNP131	19
19_SNP132	19
19_SNP133	19
19_SNP134	19
19_SNP135	19
19_SNP136	19
19_SNP137	19
19_SNP138	19
19_SNP139	19
19_SNP140	19
19_SNP141	19
19_SNP142	19
19_SNP143	19
19_SNP144	19
19_SNP145	19
19_SNP146	19
19_SNP147	19
19_SNP148	19
19_SNP149	19
19_SNP150	19
19_SNP151	19
19_SNP152	19
19_SNP153	19
19_SNP154	19
19_SNP155	19
19_SNP156	19
19_SNP157	19
19_SNP158	19
19_SNP159	19
19_SNP160	19
19_SNP161	19
19_SNP162	19
19_SNP163	19
19_SNP164	19
19_SNP165	19
19_SNP166	19
19_SNP167	19
19_SNP168	19
19_SNP169	19
19_SNP170	19
19_SNP171	19
19_SNP172	19
19_SNP173	19
19_SNP174	19
19_SNP175	19
19_SNP176	19
19_SNP177	19
19_SNP178	19
19_SNP179	19
19_SNP180	19
19_SNP181	19
19_SNP182	19
19_SNP183	19
19_SNP184	19
19_SNP185	19
19_SNP186	19
19_SNP187	19
19_SNP188	19
19_SNP189	19
19_SNP190	19
19_SNP191	19
19_SNP192	19
19_SNP193	19
19_SNP194	19
19_SNP195	19
19_SNP196	19
19_SNP197	19
19_SNP198	19
19_SNP199	19
19_SNP200	19
19_SNP201	19
19_SNP202	19
19_SNP203	19
19_SNP204	19
19_SNP205	19
19_SNP206	19
19_SNP207	19
19_SNP208	19
19_SNP209	19
19_SNP210	19
20_SNP1	20
20_SNP2	20
20_SNP3	20
20_SNP4	20
20_SNP5	20
20_SNP6	20
20_SNP7	20
20_SNP8	20
20_SNP9	20
20_SNP10	20
20_SNP11	20
20_SNP12	20
20_SNP13	20
20_SNP14	20
20_SNP15	20
20_SNP16	20
20_SNP17	20
20_SNP18	20
20_SNP19	20
20_SNP20	20
20_SNP21	20
20_SNP22	20
20_SNP23	20
20_SNP24	20
20_SNP25	20
20_SNP26	20
20_SNP27	20
20_SNP28	20
20_SNP29	20
20_SNP30	20
20_SNP31	20
20_SNP32	20
20_SNP33	20
20_SNP34	20
20_SNP35	20
20_SNP36	20
20_SNP37	20
20_SNP38	20
20_SNP39	20
20_SNP40	20
20_SNP41	20
20_SNP42	20
20_SNP43	20
20_SNP44	20
20_SNP45	20
20_SNP46	20
20_SNP47	20
20_SNP48	20
20_SNP49	20
20_SNP50	20
20_SNP51	20
20_SNP52	20
20_SNP53	20
20_SNP54	20
20_SNP55	20
20_SNP56	20
20_SNP57	20
20_SNP58	20
20_SNP59	20
20_SNP60	20
20_SNP61	20
20_SNP62	20
20_SNP63	20
20_SNP64	20
20_SNP65	20
20_SNP66	20
20_SNP67	20
20_SNP68	20
20_SNP69	20
20_SNP70	20
20_SNP71	20
20_SNP72	20
20_SNP73	20
20_SNP74	20
20_SNP75	20
20_SNP76	20
20_SNP77	20
20_SNP78	20
20_SNP79	20
20_SNP80	20
20_SNP81	20
20_SNP82	20
20_SNP83	20
20_SNP84	20
20_SNP85	20
20_SNP86	20
20_SNP87	20
20_SNP88	20
20_SNP89	20
20_SNP90	20
20_SNP91	20
20_SNP92	20
20_SNP93	20
20_SNP94	20
20_SNP95	20
20_SNP96	20
20_SNP97	20
20_SNP98	20
20_SNP99	20
20_SNP100	20
20_SNP101	20
20_SNP102	20
20_SNP103	20
20_SNP104	20
20_SNP105	20
20_SNP106	20
20_SNP107	20
20_SNP108	20
20_SNP109	20
20_SNP110	20
20_SNP111	20
20_SNP112	20
20_SNP113	20
20_SNP114	20
20_SNP115	20
20_SNP116	20
20_SNP117	20
20_SNP118	20
20_SNP119	20
20_SNP120	20
20_SNP121	20
20_SNP122	20
20_SNP123	20
20_SNP124	20
20_SNP125	20
20_SNP126	20
20_SNP127	20
20_SNP128	20
20_SNP129	20
20_SNP130	20
20_SNP131	20
20_SNP132	20
20_SNP133	20
20_SNP134	20
20_SNP135	20
20_SNP136	20
20_SNP137	20
20_SNP138	20
20_SNP139	20
20_SNP140	20
20_SNP141	20
20_SNP142	20
20_SNP143	20
20_SNP144	20
20_SNP145	20
20_SNP146	20
20_SNP147	20
20_SNP148	20
20_SNP149	20
20_SNP150	20
20_SNP151	20
20_SNP152	20
20_SNP153	20
20_SNP154	20
20_SNP155	20
20_SNP156	20
20_SNP157	20
20_SNP158	20
20_SNP159	20
20_SNP160	20
20_SNP161	20
20_SNP162	20
20_SNP163	20
20_SNP164	20
20_SNP165	20
20_SNP166	20
20_SNP167	20
20_SNP168	20
20_SNP169	20
20_SNP170	20
20_SNP171	20
20_SNP172	20
20_SNP173	20
20_SNP174	20
20_SNP175	20
20_SNP176	20
20_SNP177	20
20_SNP178	20
20_SNP179	20
20_SNP180	20
20_SNP181	20
20_SNP182	20
20_SNP183	20
20_SNP184	20
20_SNP185	20
20_SNP186	20
20_SNP187	20
20_SNP188	20
20_SNP189	20
20_SNP190	20
20_SNP191	20
20_SNP192	20
20_SNP193	20
20_SNP194	20
20_SNP195	20
20_SNP196	20
20_SNP197	20
20_SNP198	20
20_SNP199	20
20_SNP200	20
20_SNP201	20
20_SNP202	20
21_SNP1	21
21_SNP2	21
21_SNP3	21
21_SNP4	21
21_SNP5	21
21_SNP6	21
21_SNP7	21
21_SNP8	21
21_SNP9	21
21_SNP10	21
21_SNP11	21
21_SNP12	21
21_SNP13	21
21_SNP14	21
21_SNP15	21
21_SNP16	21
21_SNP17	21
21_SNP18	21
21_SNP19	21
21_SNP20	21
21_SNP21	21
21_SNP22	21
21_SNP23	21
21_SNP24	21
21_SNP25	21
21_SNP26	21
21_SNP27	21
21_SNP28	21
21_SNP29	21
21_SNP30	21
21_SNP31	21
21_SNP32	21
21_SNP33	21
21_SNP34	21
21_SNP35	21
21_SNP36	21
21_SNP37	21
21_SNP38	21
21_SNP39	21
21_SNP40	21
21_SNP41	21
21_SNP42	21
21_SNP43	21
21_SNP44	21
21_SNP45	21
21_SNP46	21
21_SNP47	21
21_SNP48	21
21_SNP49	21
21_SNP50	21
21_SNP51	21
21_SNP52	21
21_SNP53	21
21_SNP54	21
21_SNP55	21
21_SNP56	21
21_SNP57	21
21_SNP58	21
21_SNP59	21
21_SNP60	21
21_SNP61	21
21_SNP62	21
21_SNP63	21
21_SNP64	21
21_SNP65	21
21_SNP66	21
21_SNP67	21
21_SNP68	21
21_SNP69	21
21_SNP70	21
21_SNP71	21
21_SNP72	21
21_SNP73	21
21_SNP74	21
21_SNP75	21
21_SNP76	21
21_SNP77	21
21_SNP78	21
21_SNP79	21
21_SNP80	21
21_SNP81	21
21_SNP82	21
21_SNP83	21
21_SNP84	21
21_SNP85	21
21_SNP86	21
21_SNP87	21
21_SNP88	21
21_SNP89	21
21_SNP90	21
21_SNP91	21
21_SNP92	21
21_SNP93	21
21_SNP94	21
21_SNP95	21
21_SNP96	21
21_SNP97	21
21_SNP98	21
21_SNP99	21
21_SNP100	21
21_SNP101	21
21_SNP102	21
21_SNP103	21
21_SNP104	21
21_SNP105	21
21_SNP106	21
21_SNP107	21
21_SNP108	21
21_SNP109	21
21_SNP110	21
21_SNP111	21
21_SNP112	21
21_SNP113	21
21_SNP114	21
21_SNP115	21
21_SNP116	21
21_SNP117	21
21_SNP118	21
21_SNP119	21
21_SNP120	21
21_SNP121	21
21_SNP122	21
21_SNP123	21
21_SNP124	21
21_SNP125	21
21_SNP126	21
21_SNP127	21
21_SNP128	21
21_SNP129	21
21_SNP130	21
21_SNP131	21
21_SNP132	21
21_SNP133	21
21_SNP134	21
21_SNP135	21
21_SNP136	21
21_SNP137	21
21_SNP138	21
21_SNP139	21
21_SNP140	21
21_SNP141	21
21_SNP142	21
21_SNP143	21
22_SNP1	22
22_SNP2	22
22_SNP3	22
22_SNP4	22
22_SNP5	22
22_SNP6	22
22_SNP7	22
22_SNP8	22
22_SNP9	22
22_SNP10	22
22_SNP11	22
22_SNP12	22
22_SNP13	22
22_SNP14	22
